#Time		#Wave		#Intensity
0.000000	589.962891	52487.066406
0.000000	591.105469	52410.484375
0.000000	592.248047	51854.554688
0.000000	593.390625	52246.175781
0.000000	594.533203	52521.894531
0.000000	595.673828	51983.203125
0.000000	596.816406	52721.019531
0.000000	597.957031	52024.476563
0.000000	599.099609	52006.777344
0.000000	600.240234	52490.796875
0.000000	601.380859	52674.757813
0.000000	602.521484	52481.804688
0.000000	603.662109	52240.558594
0.000000	604.802734	51672.562500
0.000000	605.941406	52082.339844
0.000000	607.082031	52073.363281
0.000000	608.222656	51597.164063
0.000000	609.361328	52075.121094
0.000000	610.500000	51930.082031
0.000000	611.640625	51835.460938
0.000000	612.779297	51955.906250
0.000000	613.917969	51619.765625
0.000000	615.056641	52229.828125
0.000000	616.195313	51269.949219
0.000000	617.333984	52332.593750
0.000000	618.470703	51693.125000
0.000000	619.609375	52270.621094
0.000000	620.746094	51778.148438
0.000000	621.884766	51931.664063
0.000000	623.021484	51808.253906
0.000000	624.158203	51154.957031
0.000000	625.294922	52062.636719
0.000000	626.431641	51490.527344
0.000000	627.568359	51690.285156
0.000000	628.705078	51058.519531
0.000000	629.841797	51176.843750
0.000000	630.978516	51691.324219
0.000000	632.113281	51391.585938
0.000000	633.250000	51448.367188
0.000000	634.384766	51291.597656
0.000000	635.519531	51506.921875
0.000000	636.654297	51779.574219
0.000000	637.789063	51305.558594
0.000000	638.923828	51961.605469
0.000000	640.058594	51438.976563
0.000000	641.193359	50933.804688
0.000000	642.328125	51147.042969
0.000000	643.460938	51483.804688
0.000000	644.595703	50883.562500
0.000000	645.728516	50889.582031
0.000000	646.863281	50408.148438
0.000000	647.996094	50358.929688
0.000000	649.128906	51002.492188
0.000000	650.261719	51103.402344
0.000000	651.394531	50844.585938
0.000000	652.527344	50340.652344
0.000000	653.660156	51110.453125
0.000000	654.791016	49899.781250
0.000000	655.923828	50910.472656
0.000000	657.054688	50249.378906
0.000000	658.187500	50451.867188
0.000000	659.318359	50097.605469
0.000000	660.449219	49920.015625
0.000000	661.580078	50790.039063
0.000000	662.710938	50345.007813
0.000000	663.841797	50330.972656
0.000000	664.972656	50310.292969
0.000000	666.103516	50167.957031
0.000000	667.234375	50138.386719
0.000000	668.363281	50509.246094
0.000000	669.494141	50017.246094
0.000000	670.623047	50368.277344
0.000000	671.751953	49922.566406
0.000000	672.880859	49870.769531
0.000000	674.011719	49785.738281
0.000000	675.140625	48837.007813
0.000000	676.267578	50113.925781
0.000000	677.396484	49913.683594
