#Time		#Wave		#Intensity
0.000000	589.962891	54333.785156
0.000000	591.105469	54147.800781
0.000000	592.248047	54032.031250
0.000000	593.390625	53548.500000
0.000000	594.533203	53463.226563
0.000000	595.673828	53277.199219
0.000000	596.816406	54030.558594
0.000000	597.957031	53851.125000
0.000000	599.099609	54359.472656
0.000000	600.240234	54052.945313
0.000000	601.380859	54254.695313
0.000000	602.521484	53790.234375
0.000000	603.662109	53066.957031
0.000000	604.802734	52742.449219
0.000000	605.941406	52718.238281
0.000000	607.082031	53911.195313
0.000000	608.222656	53062.406250
0.000000	609.361328	53722.695313
0.000000	610.500000	53527.457031
0.000000	611.640625	53856.648438
0.000000	612.779297	53430.890625
0.000000	613.917969	52739.355469
0.000000	615.056641	53823.863281
0.000000	616.195313	53358.343750
0.000000	617.333984	52800.417969
0.000000	618.470703	53259.382813
0.000000	619.609375	53263.699219
0.000000	620.746094	53213.074219
0.000000	621.884766	53228.359375
0.000000	623.021484	53265.628906
0.000000	624.158203	52977.523438
0.000000	625.294922	53318.191406
0.000000	626.431641	53124.554688
0.000000	627.568359	52985.839844
0.000000	628.705078	52330.085938
0.000000	629.841797	52662.046875
0.000000	630.978516	52688.222656
0.000000	632.113281	52947.707031
0.000000	633.250000	52489.621094
0.000000	634.384766	52539.980469
0.000000	635.519531	52367.937500
0.000000	636.654297	52645.136719
0.000000	637.789063	52644.863281
0.000000	638.923828	52080.578125
0.000000	640.058594	53197.386719
0.000000	641.193359	52553.652344
0.000000	642.328125	51781.863281
0.000000	643.460938	51726.308594
0.000000	644.595703	51913.273438
0.000000	645.728516	52133.375000
0.000000	646.863281	51722.718750
0.000000	647.996094	52432.585938
0.000000	649.128906	51750.453125
0.000000	650.261719	51952.992188
0.000000	651.394531	51330.144531
0.000000	652.527344	51810.808594
0.000000	653.660156	51872.140625
0.000000	654.791016	51840.746094
0.000000	655.923828	51224.082031
0.000000	657.054688	52221.890625
0.000000	658.187500	51324.507813
0.000000	659.318359	51306.238281
0.000000	660.449219	51732.156250
0.000000	661.580078	51634.367188
0.000000	662.710938	51563.066406
0.000000	663.841797	51339.183594
0.000000	664.972656	51115.222656
0.000000	666.103516	51127.835938
0.000000	667.234375	50611.765625
0.000000	668.363281	51476.070313
0.000000	669.494141	51621.496094
0.000000	670.623047	50782.128906
0.000000	671.751953	51133.332031
0.000000	672.880859	51064.019531
0.000000	674.011719	50839.683594
0.000000	675.140625	50943.023438
0.000000	676.267578	50829.332031
0.000000	677.396484	50099.765625
0.000000	678.525391	50894.285156
0.000000	679.654297	51460.808594
0.000000	680.781250	50624.597656
0.000000	681.910156	50767.871094
0.000000	683.037109	50368.019531
0.000000	684.164063	51125.492188
0.000000	685.291016	50694.511719
0.000000	686.417969	51359.113281
0.000000	687.544922	50967.953125
0.000000	688.671875	51013.761719
0.000000	689.798828	50520.335938
0.000000	690.925781	50683.710938
0.000000	692.052734	49819.355469
0.000000	693.177734	50448.894531
0.000000	694.302734	50807.726563
0.000000	695.429688	50891.281250
0.000000	696.554688	50108.574219
0.000000	697.679688	50647.457031
0.000000	698.804688	49995.550781
0.000000	699.929688	50359.015625
0.000000	701.054688	50731.480469
0.000000	702.179688	50768.386719
0.000000	703.304688	51461.183594
0.000000	704.427734	50330.773438
0.000000	705.552734	50467.703125
0.000000	706.675781	50019.656250
0.000000	707.800781	49960.792969
0.000000	708.923828	50500.453125
0.000000	710.046875	50523.980469
0.000000	711.169922	50491.863281
0.000000	712.292969	50684.570313
0.000000	713.416016	50046.855469
0.000000	714.539063	50776.210938
0.000000	715.662109	50118.257813
0.000000	716.783203	50025.886719
0.000000	717.906250	49875.554688
0.000000	719.027344	50046.039063
0.000000	720.150391	50724.683594
0.000000	721.271484	50010.460938
0.000000	722.392578	49902.371094
0.000000	723.513672	49783.093750
0.000000	724.634766	49933.601563
0.000000	725.755859	49700.539063
0.000000	726.876953	50219.132813
0.000000	727.998047	50059.652344
0.000000	729.117188	49670.289063
0.000000	730.238281	49930.230469
0.000000	731.357422	50118.820313
0.000000	732.478516	49651.136719
0.000000	733.597656	49882.156250
0.000000	734.716797	49720.214844
0.000000	735.835938	50000.445313
0.000000	736.955078	48909.199219
0.000000	738.074219	49792.601563
0.000000	739.193359	49525.507813
0.000000	740.312500	49658.363281
0.000000	741.429688	50097.480469
0.000000	742.548828	50183.507813
0.000000	743.666016	49739.656250
0.000000	744.785156	49036.257813
0.000000	745.902344	49520.261719
0.000000	747.019531	49854.539063
0.000000	748.136719	49692.238281
0.000000	749.253906	49816.300781
0.000000	750.371094	50003.058594
0.000000	751.488281	50098.101563
0.000000	752.605469	50217.792969
0.000000	753.722656	48971.718750
0.000000	754.837891	48497.832031
0.000000	755.955078	48711.386719
0.000000	757.070313	48902.601563
0.000000	758.187500	49550.914063
0.000000	759.302734	49343.457031
0.000000	760.417969	48737.019531
0.000000	761.533203	48522.640625
0.000000	762.648438	49473.917969
0.000000	763.763672	48663.171875
0.000000	764.878906	48926.316406
0.000000	765.992188	48718.546875
0.000000	767.107422	48811.292969
0.000000	768.220703	49657.882813
0.000000	769.335938	49113.539063
0.000000	770.449219	48699.187500
0.000000	771.564453	48491.199219
0.000000	772.677734	48530.085938
0.000000	773.791016	48840.652344
0.000000	774.904297	48899.804688
0.000000	776.017578	49286.875000
0.000000	777.130859	49254.011719
0.000000	778.242188	48713.394531
0.000000	779.355469	48846.695313
0.000000	780.468750	47829.414063
0.000000	781.580078	48457.097656
0.000000	782.691406	48929.859375
0.000000	783.804688	48813.695313
0.000000	784.916016	48580.558594
0.000000	786.027344	48304.617188
0.000000	787.138672	48134.308594
0.000000	788.250000	48031.433594
0.000000	789.361328	48770.046875
0.000000	790.472656	48052.871094
0.000000	791.583984	48229.019531
0.000000	792.693359	47903.222656
0.000000	793.804688	48218.980469
0.000000	794.914063	48179.050781
0.000000	796.023438	48094.066406
0.000000	797.134766	47342.316406
0.000000	798.244141	47966.804688
0.000000	799.353516	47455.886719
0.000000	800.462891	47812.410156
0.000000	801.572266	47801.660156
0.000000	802.681641	47824.714844
0.000000	803.789063	47940.207031
0.000000	804.898438	48242.886719
0.000000	806.007813	47438.347656
0.000000	807.115234	48059.066406
0.000000	808.224609	47703.171875
0.000000	809.332031	47471.253906
0.000000	810.439453	47164.796875
0.000000	811.546875	47469.871094
0.000000	812.654297	46716.375000
0.000000	813.761719	47626.503906
0.000000	814.869141	47132.457031
0.000000	815.976563	47453.503906
0.000000	817.083984	46173.273438
0.000000	818.189453	47196.804688
0.000000	819.296875	47969.859375
0.000000	820.402344	47028.062500
0.000000	821.509766	47118.800781
0.000000	822.615234	47094.281250
0.000000	823.720703	47578.406250
0.000000	824.826172	46683.445313
0.000000	825.931641	45899.019531
0.000000	827.037109	46715.648438
0.000000	828.142578	46643.527344
0.000000	829.248047	46817.984375
0.000000	830.353516	46528.632813
0.000000	831.457031	46838.902344
0.000000	832.562500	45684.832031
0.000000	833.666016	46255.394531
